Date,Time,Time.Fraction,Site.Name,Chlorophyll.RFU,Chlorophyll.ugL,Conductivity.uscm,Depth.m,ODO.sat,ODO.mgL,Sal.psu,pH,Temp.C,Battery.V,Date.Time
5/30/21,13:14:05,0,Deployment Site,0.98,1.62,38489.2,2.241,81.3,7.12,33.71,7.94,11.808,2.5,5/30/21 13:14
5/30/21,13:19:05,0,Deployment Site,1.55,3.88,37909.4,2.241,72.7,6.47,33.83,7.86,11.051,2.51,5/30/21 13:19
5/30/21,13:24:05,0,Deployment Site,0.27,-1.24,37522,2.241,71.4,6.4,33.79,7.82,10.677,2.52,5/30/21 13:24
5/30/21,13:29:05,0,Deployment Site,1.31,2.92,37567.2,2.238,71.9,6.44,33.78,7.82,10.726,2.5,5/30/21 13:29
5/30/21,13:34:05,0,Deployment Site,3.84,13.05,37501.5,2.24,71.9,6.44,33.75,7.82,10.687,2.46,5/30/21 13:34
5/30/21,13:39:05,0,Deployment Site,1.56,3.93,37367.4,2.24,74.4,6.69,33.76,7.84,10.533,2.44,5/30/21 13:39
5/30/21,13:44:05,0,Deployment Site,1.44,3.44,37559.8,2.25,77.7,6.96,33.76,7.87,10.746,2.48,5/30/21 13:44
5/30/21,13:49:05,0,Deployment Site,5.39,19.25,37603.1,2.251,80.6,7.21,33.76,7.89,10.796,2.45,5/30/21 13:49
5/30/21,13:54:05,0,Deployment Site,1.29,2.87,37646.3,2.25,79.5,7.1,33.71,7.89,10.891,2.44,5/30/21 13:54
5/30/21,13:59:05,0,Deployment Site,3.22,10.56,37413.3,2.252,76.2,6.85,33.77,7.84,10.577,2.43,5/30/21 13:59
5/30/21,14:04:05,0,Deployment Site,1,1.71,37475.4,2.245,77.4,6.94,33.72,7.87,10.694,2.41,5/30/21 14:04
5/30/21,14:09:05,0,Deployment Site,4.16,14.33,37401,2.25,78.9,7.09,33.74,7.87,10.589,2.41,5/30/21 14:09
5/30/21,14:14:05,0,Deployment Site,1.76,4.73,37419.9,2.251,79.4,7.13,33.73,7.88,10.621,2.4,5/30/21 14:14
5/30/21,14:19:05,0,Deployment Site,5.57,19.97,37378.4,2.25,77.4,6.96,33.73,7.87,10.584,2.4,5/30/21 14:19
5/30/21,14:24:05,0,Deployment Site,1.53,3.8,37316.9,2.249,75,6.75,33.75,7.85,10.488,2.38,5/30/21 14:24
5/30/21,14:57:27,0,Deployment Site,12.68,48.42,37140,2.32,65.7,5.95,33.83,7.77,10.211,2.38,5/30/21 14:57
5/30/21,15:02:27,0,Deployment Site,2.03,5.81,37156.4,2.315,65.2,5.9,33.82,7.76,10.237,2.36,5/30/21 15:02
5/30/21,15:07:27,0,Deployment Site,0.51,-0.25,37175.9,2.315,66.5,6.01,33.83,7.78,10.256,2.36,5/30/21 15:07
5/30/21,15:12:27,0,Deployment Site,1.34,3.05,37165.1,2.314,65.7,5.94,33.82,7.77,10.252,2.36,5/30/21 15:12
5/30/21,15:17:27,0,Deployment Site,1.2,2.51,37204.4,2.316,66.1,5.98,33.83,7.78,10.287,2.36,5/30/21 15:17
5/30/21,15:22:27,0,Deployment Site,1.56,3.93,37130.2,2.316,64,5.79,33.85,7.76,10.184,2.34,5/30/21 15:22
5/30/21,15:27:27,0,Deployment Site,1.18,2.39,37149.3,2.317,64.3,5.82,33.83,7.77,10.22,2.34,5/30/21 15:27
5/30/21,15:32:27,0,Deployment Site,1.19,2.45,37125.5,2.315,63.8,5.78,33.85,7.76,10.177,2.33,5/30/21 15:32
5/30/21,15:37:27,0,Deployment Site,1.3,2.87,37148.9,2.317,65.3,5.91,33.83,7.77,10.223,2.33,5/30/21 15:37
5/30/21,15:42:27,0,Deployment Site,1.35,3.08,37135.6,2.317,64.5,5.84,33.84,7.76,10.198,2.34,5/30/21 15:42
5/30/21,15:47:27,0,Deployment Site,0.55,-0.12,37116.5,2.317,62.5,5.66,33.86,7.75,10.16,2.31,5/30/21 15:47
5/30/21,15:52:27,0,Deployment Site,0.5,-0.31,37142,2.316,63.7,5.77,33.84,7.76,10.201,2.33,5/30/21 15:52
5/30/21,15:57:27,0,Deployment Site,0.89,1.24,37142.1,2.315,64.3,5.82,33.85,7.76,10.195,2.31,5/30/21 15:57
5/30/21,16:02:27,0,Deployment Site,0.88,1.22,37112.9,2.316,62.9,5.7,33.86,7.76,10.155,2.32,5/30/21 16:02
5/30/21,16:07:27,0,Deployment Site,0.58,0.02,37109.7,2.316,61.9,5.61,33.88,7.75,10.132,2.3,5/30/21 16:07
5/30/21,16:12:27,0,Deployment Site,0.71,0.53,37101.3,2.317,61.8,5.6,33.89,7.75,10.104,2.31,5/30/21 16:12
5/30/21,16:17:27,0,Deployment Site,0.62,0.16,37111.5,2.316,61.7,5.59,33.89,7.75,10.122,2.29,5/30/21 16:17
5/30/21,16:22:27,0,Deployment Site,0.59,0.04,37113,2.316,61.7,5.59,33.89,7.74,10.123,2.3,5/30/21 16:22
5/30/21,16:27:27,0,Deployment Site,0.75,0.68,37127.1,2.314,62.6,5.67,33.86,7.75,10.163,2.29,5/30/21 16:27
5/30/21,16:32:27,0,Deployment Site,0.31,-1.08,37131.5,2.314,63.3,5.74,33.87,7.76,10.161,2.29,5/30/21 16:32
5/30/21,16:37:27,0,Deployment Site,1.16,2.33,37135,2.313,63.4,5.75,33.88,7.76,10.154,2.29,5/30/21 16:37
5/30/21,16:42:27,0,Deployment Site,0.55,-0.1,37129.9,2.312,62.7,5.68,33.88,7.76,10.145,2.27,5/30/21 16:42
5/30/21,16:47:27,0,Deployment Site,0.84,1.06,37134.3,2.312,62.5,5.66,33.88,7.75,10.151,2.29,5/30/21 16:47
5/30/21,16:52:27,0,Deployment Site,0.7,0.49,37120.3,2.311,61.4,5.56,33.9,7.74,10.122,2.26,5/30/21 16:52
5/30/21,16:57:27,0,Deployment Site,0.45,-0.51,37125.7,2.311,61.6,5.59,33.89,7.75,10.13,2.28,5/30/21 16:57
5/30/21,17:02:27,0,Deployment Site,0.53,-0.2,37135.5,2.309,61.8,5.6,33.89,7.75,10.142,2.26,5/30/21 17:02
5/30/21,17:07:27,0,Deployment Site,0.64,0.24,37149.2,2.307,62.4,5.65,33.89,7.75,10.158,2.27,5/30/21 17:07
5/30/21,17:12:27,0,Deployment Site,0.69,0.46,37173.5,2.303,62.9,5.69,33.87,7.76,10.209,2.25,5/30/21 17:12
5/30/21,17:17:27,0,Deployment Site,0.68,0.41,37168.9,2.301,62.7,5.67,33.87,7.76,10.202,2.26,5/30/21 17:17
5/30/21,17:22:27,0,Deployment Site,0.85,1.1,37174.4,2.299,62.9,5.69,33.87,7.76,10.207,2.24,5/30/21 17:22
5/30/21,17:27:27,0,Deployment Site,0.75,0.71,37173.6,2.295,63.5,5.75,33.88,7.76,10.199,2.26,5/30/21 17:27
5/30/21,17:32:27,0,Deployment Site,0.83,1.01,37175,2.29,63.7,5.76,33.88,7.77,10.202,2.24,5/30/21 17:32
5/30/21,17:37:27,0,Deployment Site,0.71,0.53,37177.3,2.287,63.2,5.72,33.88,7.76,10.204,2.26,5/30/21 17:37
5/30/21,17:42:27,0,Deployment Site,0.71,0.51,37194.3,2.284,63.7,5.76,33.87,7.77,10.231,2.23,5/30/21 17:42
5/30/21,17:47:27,0,Deployment Site,20.89,81.27,37174.8,2.279,63.3,5.73,33.88,7.76,10.198,2.25,5/30/21 17:47
5/30/21,17:52:27,0,Deployment Site,0.93,1.43,37199.1,2.271,64.7,5.85,33.87,7.78,10.232,2.23,5/30/21 17:52
5/30/21,17:57:27,0,Deployment Site,1.15,2.27,37182.1,2.267,64.9,5.87,33.87,7.78,10.221,2.24,5/30/21 17:57
5/30/21,18:02:27,0,Deployment Site,2.56,7.93,37269,2.264,70.4,6.35,33.84,7.83,10.345,2.22,5/30/21 18:02
5/30/21,18:07:27,0,Deployment Site,1.55,3.9,37220.6,2.258,68.3,6.18,33.85,7.81,10.278,2.23,5/30/21 18:07
5/30/21,18:12:27,0,Deployment Site,1.57,3.97,37199.7,2.255,67.3,6.09,33.86,7.8,10.247,2.21,5/30/21 18:12
5/30/21,18:17:27,0,Deployment Site,1.47,3.58,37213.1,2.25,68.5,6.19,33.85,7.81,10.276,2.21,5/30/21 18:17
5/30/21,18:22:27,0,Deployment Site,1.31,2.93,37216.5,2.244,68,6.14,33.85,7.8,10.272,2.22,5/30/21 18:22
5/30/21,18:27:27,0,Deployment Site,1.46,3.54,37248.6,2.241,70.5,6.36,33.83,7.82,10.332,2.22,5/30/21 18:27
5/30/21,18:32:27,0,Deployment Site,1.48,3.6,37286.2,2.237,71.4,6.44,33.84,7.83,10.359,2.22,5/30/21 18:32
5/30/21,18:37:27,0,Deployment Site,1.11,2.15,37317.3,2.233,72.8,6.56,33.82,7.85,10.42,2.21,5/30/21 18:37
5/30/21,18:42:27,0,Deployment Site,0.62,0.18,37504.6,2.23,76.2,6.83,33.79,7.87,10.651,2.21,5/30/21 18:42
5/30/21,18:47:27,0,Deployment Site,1.38,3.19,37690.2,2.226,78,6.98,33.87,7.9,10.763,2.21,5/30/21 18:47
5/30/21,18:52:27,0,Deployment Site,0.21,-1.49,37345.8,2.224,72.6,6.54,33.83,7.84,10.432,2.21,5/30/21 18:52
5/30/21,18:57:27,0,Deployment Site,5.01,17.74,37600.6,2.223,77.8,6.96,33.81,7.89,10.734,2.21,5/30/21 18:57
5/30/21,19:02:27,0,Deployment Site,0.93,1.4,37505.3,2.222,76.5,6.86,33.8,7.88,10.645,2.21,5/30/21 19:02
5/30/21,19:07:27,0,Deployment Site,5.41,19.33,37355.9,2.221,73.1,6.58,33.82,7.85,10.458,2.2,5/30/21 19:07
5/30/21,19:12:27,0,Deployment Site,1.53,3.8,37357.4,2.222,72.7,6.55,33.81,7.84,10.466,2.2,5/30/21 19:12
5/30/21,19:17:27,0,Deployment Site,1.75,4.67,37625.8,2.223,78.2,7,33.85,7.9,10.714,2.2,5/30/21 19:17
5/30/21,19:22:27,0,Deployment Site,12.13,46.2,37517.8,2.223,76.8,6.89,33.8,7.89,10.656,2.2,5/30/21 19:22
5/30/21,19:27:27,0,Deployment Site,1.19,2.47,37526.5,2.222,77.8,6.98,33.79,7.89,10.675,2.19,5/30/21 19:27
5/30/21,19:32:27,0,Deployment Site,4.51,15.74,37616.6,2.224,80.5,7.2,33.77,7.92,10.797,2.19,5/30/21 19:32
5/30/21,19:37:27,0,Deployment Site,1.39,3.26,37605.7,2.223,80.2,7.17,33.79,7.91,10.757,2.19,5/30/21 19:37
5/30/21,19:42:27,0,Deployment Site,6.12,22.16,37504.4,2.224,79.2,7.1,33.82,7.89,10.623,2.18,5/30/21 19:42
5/30/21,19:47:27,0,Deployment Site,5.35,19.07,37489.9,2.225,79.4,7.12,33.79,7.9,10.637,2.18,5/30/21 19:47
5/30/21,19:52:27,0,Deployment Site,6.39,23.26,37675.8,2.224,84.1,7.51,33.76,7.94,10.869,2.17,5/30/21 19:52
5/30/21,19:57:27,0,Deployment Site,3.38,11.22,37636,2.226,85.4,7.63,33.77,7.95,10.82,2.17,5/30/21 19:57
5/30/21,20:02:27,0,Deployment Site,6.81,24.93,37572.1,2.227,82.6,7.4,33.79,7.92,10.73,2.17,5/30/21 20:02
5/30/21,20:07:27,0,Deployment Site,2.36,7.14,37525.5,2.228,78.8,7.07,33.78,7.9,10.687,2.17,5/30/21 20:07
5/30/21,20:12:27,0,Deployment Site,1.99,5.63,37451.3,2.229,75.8,6.81,33.81,7.87,10.573,2.16,5/30/21 20:12
5/30/21,20:17:27,0,Deployment Site,1.39,3.27,37438,2.23,75,6.74,33.81,7.86,10.56,2.16,5/30/21 20:17
5/30/21,20:22:27,0,Deployment Site,2.63,8.2,37415.7,2.231,74.6,6.71,33.81,7.86,10.534,2.16,5/30/21 20:22
5/30/21,20:27:27,0,Deployment Site,0.43,-0.6,37380.1,2.229,73.7,6.64,33.86,7.85,10.44,2.15,5/30/21 20:27
5/30/21,20:32:27,0,Deployment Site,15.28,58.81,37374.9,2.231,73.6,6.63,33.82,7.85,10.48,2.15,5/30/21 20:32
5/30/21,20:37:27,0,Deployment Site,1.08,1.99,37264.3,2.231,69.1,6.24,33.83,7.81,10.346,2.15,5/30/21 20:37
5/30/21,20:42:27,0,Deployment Site,1.04,1.83,37306.6,2.231,71.6,6.45,33.82,7.84,10.408,2.14,5/30/21 20:42
5/30/21,20:47:27,0,Deployment Site,1.41,3.33,37340.5,2.231,72.8,6.56,33.81,7.85,10.456,2.14,5/30/21 20:47
5/30/21,20:52:27,0,Deployment Site,0.27,-1.24,37321.9,2.232,71.4,6.43,33.82,7.83,10.422,2.13,5/30/21 20:52
5/30/21,20:57:27,0,Deployment Site,1.47,3.58,37307.4,2.232,70.5,6.36,33.83,7.83,10.394,2.13,5/30/21 20:57
5/30/21,21:02:27,0,Deployment Site,1.36,3.11,37290.9,2.233,68.9,6.21,33.82,7.81,10.389,2.13,5/30/21 21:02
5/30/21,21:07:27,0,Deployment Site,1.44,3.43,37242.9,2.232,67.5,6.09,33.83,7.8,10.326,2.11,5/30/21 21:07
5/30/21,21:12:27,0,Deployment Site,1.12,2.16,37252.6,2.232,67.3,6.07,33.84,7.8,10.32,2.13,5/30/21 21:12
5/30/21,21:17:27,0,Deployment Site,1.08,2.03,37210.9,2.233,66,5.96,33.85,7.78,10.272,2.1,5/30/21 21:17
5/30/21,21:22:27,0,Deployment Site,1.34,3.07,37261.1,2.235,67.3,6.07,33.81,7.8,10.361,2.12,5/30/21 21:22
5/30/21,21:27:27,0,Deployment Site,2.71,8.54,37342.7,2.235,67.1,6.05,33.84,7.8,10.426,2.09,5/30/21 21:27
5/30/21,21:32:27,0,Deployment Site,0.84,1.05,37262.6,2.236,67.7,6.11,33.83,7.8,10.342,2.11,5/30/21 21:32
5/30/21,21:37:27,0,Deployment Site,0.44,-0.55,37241.4,2.237,65.9,5.95,33.85,7.78,10.307,2.08,5/30/21 21:37
5/30/21,21:42:27,0,Deployment Site,1.74,4.63,37238.1,2.238,65.5,5.91,33.85,7.78,10.301,2.11,5/30/21 21:42
5/30/21,21:47:27,0,Deployment Site,1.16,2.32,37219.3,2.238,64.7,5.84,33.85,7.78,10.283,2.08,5/30/21 21:47
5/30/21,21:52:27,0,Deployment Site,1.54,3.84,37204.7,2.238,65.3,5.9,33.84,7.78,10.27,2.1,5/30/21 21:52
5/30/21,21:57:27,0,Deployment Site,0.73,0.59,37195.4,2.238,64.8,5.86,33.85,7.77,10.252,2.07,5/30/21 21:57
5/30/21,22:02:27,0,Deployment Site,0.74,0.64,37263.6,2.239,68,6.14,33.85,7.81,10.328,2.09,5/30/21 22:02
5/30/21,22:07:27,0,Deployment Site,0.9,1.3,37250.8,2.24,68.1,6.15,33.85,7.8,10.308,2.06,5/30/21 22:07
5/30/21,22:12:27,0,Deployment Site,6.73,24.6,37267.6,2.241,70,6.32,33.83,7.82,10.349,2.09,5/30/21 22:12
5/30/21,22:17:27,0,Deployment Site,0.68,0.42,37121.4,2.24,68.7,6.21,33.71,7.81,10.318,2.06,5/30/21 22:17
5/30/21,22:22:27,0,Deployment Site,1.99,5.64,37394.1,2.239,69.1,6.23,34,7.81,10.306,2.08,5/30/21 22:22
5/30/21,22:27:27,0,Deployment Site,0.53,-0.2,37206,2.24,66.6,6.02,33.85,7.79,10.263,2.08,5/30/21 22:27
5/30/21,22:32:27,0,Deployment Site,1.1,2.09,37244.2,2.24,67.3,6.08,33.87,7.8,10.286,2.07,5/30/21 22:32
5/30/21,22:37:27,0,Deployment Site,0.61,0.12,37224.7,2.241,66.5,6.01,33.88,7.79,10.257,2.07,5/30/21 22:37
5/30/21,22:42:27,0,Deployment Site,0.34,-0.96,37243.7,2.243,66.2,5.99,33.89,7.79,10.263,2.07,5/30/21 22:42
5/30/21,22:47:27,0,Deployment Site,1.5,3.7,37220.7,2.245,65.4,5.91,33.88,7.78,10.244,2.07,5/30/21 22:47
5/30/21,22:52:27,0,Deployment Site,0.65,0.29,37197.5,2.246,64.9,5.87,33.88,7.78,10.227,2.06,5/30/21 22:52
5/30/21,22:57:27,0,Deployment Site,0.92,1.36,37166.3,2.247,63.2,5.72,33.88,7.76,10.194,2.07,5/30/21 22:57
5/30/21,23:02:27,0,Deployment Site,0.75,0.67,37130.4,2.246,60.7,5.5,33.88,7.74,10.153,2.06,5/30/21 23:02
5/30/21,23:07:27,0,Deployment Site,0.75,0.69,37121.9,2.245,60.4,5.48,33.88,7.74,10.139,2.05,5/30/21 23:07
5/30/21,23:12:27,0,Deployment Site,0.46,-0.47,37114.2,2.244,60.5,5.49,33.88,7.74,10.136,2.15,5/30/21 23:12
5/30/21,23:17:27,0,Deployment Site,1.05,1.88,37130,2.243,60.2,5.45,33.86,7.73,10.166,2.07,5/30/21 23:17
5/30/21,23:22:27,0,Deployment Site,0.87,1.18,37132.5,2.242,60.9,5.52,33.88,7.74,10.151,2.06,5/30/21 23:22
5/30/21,23:27:27,0,Deployment Site,0.49,-0.36,37124.7,2.24,60.6,5.49,33.89,7.74,10.131,2.05,5/30/21 23:27
5/30/21,23:32:27,0,Deployment Site,0.37,-0.83,37085.3,2.24,59.3,5.38,33.87,7.73,10.116,2.05,5/30/21 23:32
5/30/21,23:37:27,0,Deployment Site,0.75,0.68,37100,2.241,59.6,5.41,33.87,7.73,10.13,2.04,5/30/21 23:37
5/30/21,23:42:27,0,Deployment Site,1.25,2.67,37111.5,2.241,60.2,5.45,33.86,7.74,10.152,2.04,5/30/21 23:42
5/30/21,23:47:27,0,Deployment Site,0.33,-1.01,37121,2.241,60.9,5.51,33.83,7.74,10.191,2.03,5/30/21 23:47
5/30/21,23:52:27,0,Deployment Site,1.37,3.17,37145.7,2.241,60.3,5.46,33.83,7.73,10.216,2.01,5/30/21 23:52
5/30/21,23:57:27,0,Deployment Site,0.58,0.02,37101.2,2.241,59.7,5.41,33.82,7.73,10.187,2,5/30/21 23:57
5/31/21,0:02:27,0,Deployment Site,0.06,-2.09,37033.8,2.24,58.7,5.32,33.81,7.71,10.117,2.02,5/31/21 0:02
5/31/21,0:07:27,0,Deployment Site,1.05,1.89,37046.1,2.239,58.3,5.29,33.83,7.71,10.112,2,5/31/21 0:07
5/31/21,0:12:27,0,Deployment Site,0.43,-0.58,37054.3,2.24,58.4,5.3,33.84,7.72,10.106,2.02,5/31/21 0:12
5/31/21,0:17:27,0,Deployment Site,1.5,3.7,37037.5,2.24,58.6,5.32,33.84,7.72,10.09,2.02,5/31/21 0:17
5/31/21,0:22:27,0,Deployment Site,0.21,-1.46,37033.6,2.239,58,5.27,33.86,7.72,10.071,2.01,5/31/21 0:22
5/31/21,0:27:27,0,Deployment Site,0.71,0.55,37030,2.238,58.4,5.3,33.86,7.72,10.059,1.98,5/31/21 0:27
5/31/21,0:32:27,0,Deployment Site,0.21,-1.47,37025.8,2.237,58.7,5.33,33.85,7.72,10.067,2.01,5/31/21 0:32
5/31/21,0:37:27,0,Deployment Site,0.23,-1.38,37024.9,2.238,60.3,5.47,33.86,7.73,10.06,1.97,5/31/21 0:37
5/31/21,0:42:27,0,Deployment Site,1.22,2.55,37022.5,2.237,59.1,5.37,33.85,7.72,10.065,2,5/31/21 0:42
5/31/21,0:47:27,0,Deployment Site,0.16,-1.67,37027,2.237,58.7,5.33,33.84,7.72,10.075,1.97,5/31/21 0:47
5/31/21,0:52:27,0,Deployment Site,0.75,0.7,37028.9,2.236,58.5,5.31,33.85,7.72,10.07,1.99,5/31/21 0:52
5/31/21,0:57:27,0,Deployment Site,0.37,-0.83,37028.3,2.237,59.1,5.37,33.87,7.73,10.051,1.96,5/31/21 0:57
5/31/21,1:02:27,0,Deployment Site,0.23,-1.37,37032.4,2.237,59.8,5.43,33.88,7.73,10.048,1.99,5/31/21 1:02
5/31/21,1:07:27,0,Deployment Site,0.3,-1.11,37031.9,2.235,58.6,5.32,33.87,7.72,10.051,1.95,5/31/21 1:07
5/31/21,1:12:27,0,Deployment Site,0.25,-1.3,37034.7,2.235,59.7,5.42,33.9,7.73,10.028,1.98,5/31/21 1:12
5/31/21,1:17:27,0,Deployment Site,0.19,-1.56,37030,2.235,59.3,5.38,33.9,7.73,10.024,1.95,5/31/21 1:17
5/31/21,1:22:27,0,Deployment Site,0.33,-1,37030.3,2.235,59.4,5.39,33.91,7.73,10.007,1.97,5/31/21 1:22
5/31/21,1:27:27,0,Deployment Site,0.2,-1.5,37030.6,2.235,58.9,5.36,33.92,7.73,10,1.94,5/31/21 1:27
5/31/21,1:32:27,0,Deployment Site,0.6,0.1,37051.8,2.234,56.8,5.15,33.84,7.7,10.108,1.96,5/31/21 1:32
5/31/21,1:37:27,0,Deployment Site,0.39,-0.74,37019.5,2.236,56.9,5.17,33.9,7.7,10.009,1.93,5/31/21 1:37
5/31/21,1:42:27,0,Deployment Site,0.86,1.13,37073.3,2.237,57.3,5.2,33.88,7.7,10.085,1.96,5/31/21 1:42
5/31/21,1:47:27,0,Deployment Site,0.17,-1.63,37149.8,2.237,57.7,5.22,33.85,7.71,10.2,1.92,5/31/21 1:47
5/31/21,1:52:27,0,Deployment Site,0.26,-1.29,37186.8,2.238,58.4,5.28,33.82,7.71,10.277,1.95,5/31/21 1:52
5/31/21,1:57:27,0,Deployment Site,0.06,-2.05,37150.1,2.238,58,5.25,33.81,7.71,10.241,1.92,5/31/21 1:57
5/31/21,2:02:27,0,Deployment Site,0.77,0.79,37028.7,2.237,56.1,5.09,33.83,7.69,10.093,1.95,5/31/21 2:02
5/31/21,2:07:27,0,Deployment Site,0.41,-0.68,37047.4,2.236,56.3,5.1,33.83,7.69,10.114,1.94,5/31/21 2:07
5/31/21,2:12:27,0,Deployment Site,0.61,0.12,34305.5,2.24,56.5,5.21,31.03,7.7,10.142,1.91,5/31/21 2:12
5/31/21,2:17:27,0,Deployment Site,0.28,-1.21,33675.4,2.241,56.9,5.27,30.4,7.7,10.14,1.93,5/31/21 2:17
5/31/21,2:22:27,0,Deployment Site,0.54,-0.16,33622.9,2.242,56.7,5.26,30.41,7.7,10.077,1.9,5/31/21 2:22
5/31/21,2:32:27,0,Deployment Site,0.35,-0.9,33086.7,2.244,57.1,5.25,29.88,7.7,10.064,1.89,5/31/21 2:32
5/31/21,2:37:27,0,Deployment Site,0.31,-1.08,32990.2,2.245,55.6,5.18,29.78,7.69,10.067,1.92,5/31/21 2:37
5/31/21,2:42:27,0,Deployment Site,0.53,-0.19,33137.8,2.246,56,5.2,29.93,7.7,10.058,1.88,5/31/21 2:42
5/31/21,2:47:27,0,Deployment Site,0.32,-1.03,32415.2,2.246,56.9,5.3,29.18,7.7,10.093,1.88,5/31/21 2:47
5/31/21,2:52:27,0,Deployment Site,0.45,-0.49,32584.6,2.247,57.1,5.33,29.36,7.71,10.085,1.9,5/31/21 2:52
5/31/21,2:57:27,0,Deployment Site,0.34,-0.97,32455,2.247,57.3,5.34,29.21,7.71,10.108,1.88,5/31/21 2:57
5/31/21,3:02:27,0,Deployment Site,0.36,-0.85,32903.5,2.246,57.3,5.33,29.67,7.71,10.091,1.89,5/31/21 3:02
5/31/21,3:07:27,0,Deployment Site,0.34,-0.95,34386.4,2.243,57.2,5.28,31.13,7.7,10.131,1.87,5/31/21 3:07
5/31/21,3:12:27,0,Deployment Site,0.31,-1.08,31544.4,2.248,57.4,5.39,28.29,7.71,10.132,1.88,5/31/21 3:12
5/31/21,3:17:27,0,Deployment Site,0.18,-1.59,32212.7,2.248,57.8,5.4,28.92,7.71,10.174,1.86,5/31/21 3:17
5/31/21,3:22:27,0,Deployment Site,0.64,0.27,32706.1,2.247,57.6,5.36,29.43,7.71,10.148,1.87,5/31/21 3:22
5/31/21,3:27:27,0,Deployment Site,0.51,-0.27,32052.3,2.247,56.9,5.33,28.8,7.7,10.125,1.85,5/31/21 3:27
5/31/21,3:32:27,0,Deployment Site,0.51,-0.25,31356.5,2.248,56.9,5.36,28.14,7.7,10.089,1.86,5/31/21 3:32
5/31/21,3:37:27,0,Deployment Site,0.31,-1.06,31846.1,2.248,56.8,5.32,28.61,7.7,10.108,1.83,5/31/21 3:37
5/31/21,3:42:27,0,Deployment Site,0.43,-0.58,32069.7,2.248,55,5.15,28.83,7.68,10.11,1.84,5/31/21 3:42
5/31/21,3:47:27,0,Deployment Site,0.35,-0.93,34194.7,2.245,55.7,5.15,30.96,7.69,10.094,1.82,5/31/21 3:47
5/31/21,3:52:27,0,Deployment Site,0.37,-0.84,33540.8,2.245,56.3,5.22,30.29,7.69,10.113,1.83,5/31/21 3:52
5/31/21,14:10:00,0,Deployment Site,1.02,1.77,37685,2.331,66.7,5.97,33.87,7.8,10.757,2.87,5/31/21 14:10
5/31/21,14:15:00,0,Deployment Site,1.18,2.41,37533.2,2.323,65.2,5.85,33.84,7.78,10.629,2.86,5/31/21 14:15
5/31/21,14:20:00,0,Deployment Site,0.94,1.43,37567.4,2.321,65.8,5.9,33.84,7.78,10.666,2.85,5/31/21 14:20
5/31/21,14:25:00,0,Deployment Site,0.87,1.18,37596.5,2.32,65.8,5.89,33.81,7.78,10.73,2.85,5/31/21 14:25
5/31/21,14:30:00,0,Deployment Site,0.96,1.54,37548,2.32,65,5.83,33.84,7.77,10.647,2.85,5/31/21 14:30
5/31/21,14:35:00,0,Deployment Site,1.03,1.79,37609.4,2.32,65.2,5.84,33.87,7.78,10.68,2.85,5/31/21 14:35
5/31/21,14:40:00,0,Deployment Site,0.82,0.96,37534.6,2.32,65.4,5.87,33.83,7.78,10.644,2.82,5/31/21 14:40
5/31/21,14:45:00,0,Deployment Site,0.93,1.41,37547.7,2.321,65,5.83,33.83,7.77,10.656,2.8,5/31/21 14:45
5/31/21,14:50:00,0,Deployment Site,0.81,0.91,37562.4,2.322,65.4,5.86,33.82,7.78,10.683,2.81,5/31/21 14:50
5/31/21,14:55:00,0,Deployment Site,0.89,1.24,37567.5,2.321,65.3,5.85,33.86,7.77,10.649,2.8,5/31/21 14:55
5/31/21,15:00:00,0,Deployment Site,0.88,1.2,37537.4,2.32,65,5.83,33.84,7.76,10.629,2.79,5/31/21 15:00
5/31/21,15:05:00,0,Deployment Site,1,1.71,37520.5,2.321,63.7,5.71,33.83,7.75,10.622,2.78,5/31/21 15:05
5/31/21,15:10:00,0,Deployment Site,1,1.7,37530.8,2.322,65.6,5.88,33.83,7.77,10.634,2.77,5/31/21 15:10
5/31/21,15:15:00,0,Deployment Site,0.95,1.49,37582.1,2.321,65.5,5.87,33.84,7.78,10.677,2.76,5/31/21 15:15
5/31/21,15:20:00,0,Deployment Site,0.77,0.78,37642.2,2.322,66.7,5.97,33.85,7.79,10.734,2.75,5/31/21 15:20
5/31/21,15:25:00,0,Deployment Site,0.55,-0.11,37531.2,2.321,65.8,5.9,33.84,7.78,10.628,2.75,5/31/21 15:25
5/31/21,15:30:00,0,Deployment Site,1.04,1.86,37537.8,2.32,65.7,5.89,33.84,7.78,10.634,2.74,5/31/21 15:30
5/31/21,15:35:00,0,Deployment Site,0.61,0.14,37544.3,2.319,65.7,5.89,33.85,7.77,10.631,2.73,5/31/21 15:35
5/31/21,15:40:00,0,Deployment Site,0.68,0.41,37525.4,2.318,66.1,5.93,33.84,7.78,10.621,2.72,5/31/21 15:40
5/31/21,15:45:00,0,Deployment Site,0.6,0.09,37529.4,2.319,66.4,5.95,33.85,7.78,10.615,2.72,5/31/21 15:45
5/31/21,15:50:00,0,Deployment Site,0.59,0.03,37521,2.319,66.8,6,33.86,7.78,10.59,2.71,5/31/21 15:50
5/31/21,15:55:00,0,Deployment Site,0.52,-0.22,37459.1,2.32,67,6.02,33.88,7.78,10.505,2.69,5/31/21 15:55
5/31/21,16:00:00,0,Deployment Site,1.15,2.3,37430.6,2.32,66.6,5.99,33.88,7.78,10.472,2.69,5/31/21 16:00
