DateTime,Day.x,Hour,Sample.ID,Date.x,Cyanobacteria,Picoeuks,Nanoeuks,HourTime.x,Date.Time..GMT..0700,Temp....F.,Intensity....lum.ft2.,Host.Connect,Stopped,EOF,tmp.x,X,Date.y,Time.x,Time.Fraction,Site.Name,Chlorophyll.RFU,Chlorophyll.ugL,Conductivity.uscm,Depth.m,ODO.sat,ODO.mgL,Sal.psu,pH,Temp.C,Battery.V,newdate,txtdate,Seq.,Bottle,Time.y,Day.y,Date.x,PO4,Si.OH.4,NO3,NO2,NH4,HourTime.y,Date.y,Time.x,Temperature_F,dew.point_F,Humidity,Wind,wind.speed_mph,wind.gust_mph,pressure_in,precip_in,condition,rain.value,wind.dir.value,military.time,month.day,humidity.perc,tmp.y,moon_phase,variable,date,day,Time.y,feet
5/29/2021 11:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:11,57.71,247, , , ,5/29/2021 11:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:16,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:16,57.71,220, , , ,5/29/2021 11:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:21,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:21,57.79,215, , , ,5/29/2021 11:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:26,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:26,57.79,237, , , ,5/29/2021 11:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:31,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:31,57.71,246, , , ,5/29/2021 11:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:36,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:36,57.63,236, , , ,5/29/2021 11:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:41,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:41,57.63,269, , , ,5/29/2021 11:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:46,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:46,57.79,249, , , ,5/29/2021 11:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:51,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:51,57.79,266, , , ,5/29/2021 11:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 11:56,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 11:56,57.71,269, , , ,5/29/2021 11:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:01,57.79,276, , , ,5/29/2021 12:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:06,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:06,57.71,292, , , ,5/29/2021 12:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:11,57.48,272, , , ,5/29/2021 12:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:16,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:16,57.4,292, , , ,5/29/2021 12:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:21,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:21,57.09,310, , , ,5/29/2021 12:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:26,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:26,56.86,313, , , ,5/29/2021 12:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:31,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:31,57.09,311, , , ,5/29/2021 12:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:36,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:36,56.78,301, , , ,5/29/2021 12:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:41,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:41,56.63,313, , , ,5/29/2021 12:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:46,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:46,56.01,322, , , ,5/29/2021 12:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:51,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:51,56.01,335, , , ,5/29/2021 12:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 12:56,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 12:56,56.01,327, , , ,5/29/2021 12:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:01,56.01,391, , , ,5/29/2021 13:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:06,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:06,55.01,341, , , ,5/29/2021 13:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:11,55.24,388, , , ,5/29/2021 13:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:16,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:16,55.39,390, , , ,5/29/2021 13:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:21,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:21,54.78,368, , , ,5/29/2021 13:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:26,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:26,53.69,399, , , ,5/29/2021 13:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:31,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:31,53.69,383, , , ,5/29/2021 13:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:36,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:36,53.69,393, , , ,5/29/2021 13:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:41,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:41,54,403, , , ,5/29/2021 13:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 13:46,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 13:46,55.01,410, , , ,5/29/2021 13:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 14:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 14:01,53.77,973, , , ,5/29/2021 14:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 14:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 14:11,53.93,745, , , ,5/29/2021 14:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 14:51,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 14:51,58.64,408, , , ,5/29/2021 14:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 14:56,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 14:56,57.32,585, , , ,5/29/2021 14:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:01,57.94,508, , , ,5/29/2021 15:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:06,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:06,57.25,325, , , ,5/29/2021 15:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:11,57.01,351, , , ,5/29/2021 15:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29-May-21,Sat,10:11:00 PM,8.9
5/29/2021 15:16,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:16,56.94,584, , , ,5/29/2021 15:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:21,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:21,56.71,492, , , ,5/29/2021 15:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:26,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:26,57.17,340, , , ,5/29/2021 15:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:31,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:31,56.94,507, , , ,5/29/2021 15:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:36,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:36,56.47,306, , , ,5/29/2021 15:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:41,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:41,56.86,310, , , ,5/29/2021 15:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:46,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:46,56.94,303, , , ,5/29/2021 15:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:51,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:51,57.01,313, , , ,5/29/2021 15:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 15:56,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 15:56,57.17,291, , , ,5/29/2021 15:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:01,56.86,290, , , ,5/29/2021 16:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:06,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:06,56.94,291, , , ,5/29/2021 16:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:11,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:11,56.32,257, , , ,5/29/2021 16:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:16,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:16,56.71,232, , , ,5/29/2021 16:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:21,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:21,56.32,296, , , ,5/29/2021 16:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:26,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:26,55.78,261, , , ,5/29/2021 16:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:31,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:31,55.47,222, , , ,5/29/2021 16:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:36,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:36,56.01,214, , , ,5/29/2021 16:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:41,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:41,56.32,202, , , ,5/29/2021 16:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:46,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:46,56.17,269, , , ,5/29/2021 16:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:51,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:51,55.93,265, , , ,5/29/2021 16:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 16:56,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 16:56,56.17,273, , , ,5/29/2021 16:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2021 17:01,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2021 17:01,55.86,262, , , ,5/29/2021 17:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
